calYear,age,isRetired,initBalReg,initBalRoth,initBalBank,initBalHomeEq,initBalTotal,salary,withdrawals,taxRate,taxes,expenses,savings,begYrBalReg,begYrBalRoth,begYrBalBank,begYrBalHomeEq,begYrBalTotal,yieldReg,yieldRoth,yieldBank,yieldHomeEq,inflationRate,raisePerc,endYrBalReg,endYrBalRoth,endYrBalBank,endYrBalHomeEq,endYrBalTotal
2024,45,False,2000000.0,50000.0,500000.0,2500000.0,5050000.0,160000.0,0.0,0.245875,39340.0,110000.0,5000,2000000.0,50000.0,100000,2905000.0,5055000.0,0.1858781629257218,0.1858781629257218,0.03096710783344384,0.15586852407549054,0.03387242699852064,0.03855103407800616,2371756.3258514437,59293.90814628609,103096.71078334439,3357798.0624392997,5891945.0072203735
2025,46,False,2371756.3258514437,59293.90814628609,103096.71078334439,3357798.0624392997,5891945.0072203735,166168.165452481,0.0,0.24751292083669937,41128.76798121949,113725.96696983727,5000,2371756.3258514437,59293.90814628609,100000,3365894.773222644,5896945.0072203735,0.2632279261888578,0.2632279261888578,0.04675605170977333,-0.07634081965299039,0.057286468809900445,0.06307714095166397,2996068.8249306236,74901.7206232656,104675.60517097733,3108939.607369111,6284585.758093977
2026,47,False,2996068.8249306236,74901.7206232656,104675.60517097733,3108939.607369111,6284585.758093977,176649.57824640654,0.0,0.25003387004891636,44168.3776914579,120240.92602953062,5000,2996068.8249306236,74901.7206232656,100000,3118615.212540088,6289585.758093977,-0.08832349807388824,-0.08832349807388824,0.026034101321764917,0.08956151065134801,0.02624635161177349,0.03081916847867721,2731445.545842627,68286.13864606568,102603.41013217649,3397923.1021154537,6300258.196736323
2027,48,False,2731445.545842627,68286.13864606568,102603.41013217649,3397923.1021154537,6300258.196736323,182093.7713600698,0.0,0.2512287672045649,45747.19369442024,123396.81165222693,5000,2731445.545842627,68286.13864606568,100000,3405526.5122476304,6305258.196736323,0.14656807003816166,0.14656807003816166,0.014974027728224823,0.11732422323925848,0.018352861339377746,0.02369855410958244,3131788.2479111142,78294.70619777785,101497.40277282249,3805077.265017784,7116657.621899499
2028,49,False,3131788.2479111142,78294.70619777785,101497.40277282249,3805077.265017784,7116657.621899499,186409.13045366434,0.0,0.25358939314190965,47271.37826785581,125661.49622620156,5000,3131788.2479111142,78294.70619777785,100000,3811574.6677906066,7121657.621899499,0.17900162705576675,0.17900162705576675,0.018203814911565835,0.0018514424930380774,0.03153704134417138,0.03566130638476782,3692383.439881333,92309.58599703331,101820.38149115657,3818631.5790959415,7705144.986465465
2029,50,False,3692383.439881333,92309.58599703331,101820.38149115657,3818631.5790959415,7705144.986465465,193056.7235676906,0.0,0.2575978023506059,49730.98772004553,129624.4880280577,5000,3692383.439881333,92309.58599703331,100000,3825451.9605870983,7710144.986465465,0.02761853662846551,0.02761853662846551,0.02895980786671621,0.005335817093003098,0.032326340532464116,0.03480332891732123,3794361.6671620356,94859.04167905088,102895.98078667161,3845863.8725468614,7837980.562174619
2030,51,False,3794361.6671620356,94859.04167905088,102895.98078667161,3845863.8725468614,7837980.562174619,199775.74021771734,0.0,0.2613782024967038,52217.02388055541,133814.77336939902,5000,3794361.6671620356,94859.04167905088,100000,3853759.853333533,7842980.562174619,0.19296619719748978,0.19296619719748978,0.0659513948983272,0.07496053713200992,0.06792790298975243,0.07248315191584082,4526545.208866221,113163.63022165552,106595.13948983273,4142639.76191719,8888943.7404949
2031,52,False,4526545.208866221,113163.63022165552,106595.13948983273,4142639.76191719,8888943.7404949,214256.1155450177,0.0,0.2687193436938766,57574.762751656555,142904.53031343126,5000,4526545.208866221,113163.63022165552,100000,4154234.901407023,8893943.7404949,-0.10052963250913743,-0.10052963250913743,0.028592213534138884,0.043470398630814255,0.0311063319925228,0.036184135901281736,4071493.282482903,101787.33206207257,102859.2213534139,4334821.148577227,8610960.984475616
2032,53,False,4071493.282482903,101787.33206207257,102859.2213534139,4334821.148577227,8610960.984475616,222008.78794757935,0.0,0.2722561214778408,60443.25154060436,147349.7660765964,5000,4071493.282482903,101787.33206207257,100000,4342680.369930641,8615960.984475616,-0.09388112695689742,-0.09388112695689742,0.05807101527479941,-0.01064279951310522,0.07154229610746575,0.07623046937899391,3689256.9047259707,92231.42261814926,105807.10152747994,4296462.093403972,8183757.522275572
2033,54,False,3689256.9047259707,92231.42261814926,105807.10152747994,4296462.093403972,8183757.522275572,238932.62205908485,0.0,0.2806301654708106,67051.70126481564,157891.50667261405,5000,3689256.9047259707,92231.42261814926,100000,4307269.194931451,8188757.522275571,0.28310731731496075,0.28310731731496075,0.03312869431133269,0.03388234843861052,0.04145875264753505,0.048669649656221274,4733712.529908636,118342.81324771588,103312.86943113327,4453209.590613012,9408577.803200498
