calYear,age,isRetired,initBalReg,initBalRoth,initBalBank,initBalHomeEq,initBalTotal,salary,withdrawals,taxRate,taxes,expenses,savings,begYrBalReg,begYrBalRoth,begYrBalBank,begYrBalHomeEq,begYrBalTotal,yieldReg,yieldRoth,yieldBank,yieldHomeEq,inflationRate,raisePerc,endYrBalReg,endYrBalRoth,endYrBalBank,endYrBalHomeEq,endYrBalTotal
2024,45,False,2000000.0,50000.0,500000.0,2500000.0,5050000.0,160000.0,0.0,0.245875,39340.0,110000.0,5000,2000000.0,50000.0,100000,2905000.0,5055000.0,0.11610766549274149,0.11610766549274149,0.008832492488536672,0.011318962211636523,0.013883630415382462,0.02026460617904177,2232215.3309854832,55805.383274637075,100883.24924885365,2937881.585224804,5326785.548733778
2025,46,False,2232215.3309854832,55805.383274637075,100883.24924885365,2937881.585224804,5326785.548733778,163242.33698864668,0.0,0.24675141553204413,40280.277726707536,111527.19934569206,5000,2232215.3309854832,55805.383274637075,100000,2943764.8344736574,5331785.548733778,-0.3066417881671047,-0.3066417881671047,0.03660104152289854,0.03897785453525271,0.04641988348978653,0.050971310641207086,1547724.8303180693,38693.12075795173,103660.10415228986,3058506.4719777643,4748584.527206075
2026,47,False,1547724.8303180693,38693.12075795173,103660.10415228986,3058506.4719777643,4748584.527206075,171563.0128570916,0.0,0.24884893904328415,42693.27372855657,116704.27894526128,5000,1547724.8303180693,38693.12075795173,100000,3067166.576130054,4753584.527206074,0.1129689147655744,0.1129689147655744,0.015469171610671531,0.06208548268882101,0.026884455698039815,0.03235385461217946,1722569.6247548342,43064.240618870856,101546.91716106716,3257593.093496107,5124773.876030879
2027,48,False,1722569.6247548342,43064.240618870856,101546.91716106716,3257593.093496107,5124773.876030879,177113.73763189744,0.0,0.25013860870197946,44302.983913250246,119841.80996233685,5000,1722569.6247548342,43064.240618870856,100000,3264140.010657174,5129773.876030879,0.24276054196517574,0.24276054196517574,0.01876300832395919,0.022912655919669952,0.022038531458720936,0.029384210210485255,2140741.560433067,53518.53901082668,101876.30083239592,3338930.1275949897,5635066.527871279
2028,49,False,2140741.560433067,53518.53901082668,101876.30083239592,3338930.1275949897,5635066.527871279,182318.08492963787,0.0,0.2512764690747784,45812.24462959498,122482.94746126188,5000,2140741.560433067,53518.53901082668,100000,3345806.4284273856,5640066.527871279,-0.08921204319681028,-0.08921204319681028,0.0007207752816235128,0.018258657909045586,0.005209108302007701,0.006587884287636358,1949761.631870505,48744.04079676263,100072.07752816236,3406896.363433927,5505474.113629356
2029,50,False,1949761.631870505,48744.04079676263,100072.07752816236,3406896.363433927,5505474.113629356,183519.1753766978,0.0,0.25175622544370185,46202.09488937819,123120.9743997367,5000,1949761.631870505,48744.04079676263,100000,3411968.440962089,5510474.113629357,0.2698826038966545,0.2698826038966545,0.023942666887218196,0.05339515726751144,0.02831006166702182,0.0282637740072868,2475968.378057507,61899.20945143768,102394.26668872182,3594151.032459046,6234412.886656713
2030,51,False,2475968.378057507,61899.20945143768,102394.26668872182,3594151.032459046,6234412.886656713,188706.1198755484,0.0,0.2550063791555296,48121.264353952916,126606.53677749707,5000,2475968.378057507,61899.20945143768,100000,3601545.299147768,6239412.886656713,-0.04678101563713764,-0.04678101563713764,0.029827558910801112,0.0001120684086582252,0.03114583300890965,0.03459837300458432,2360140.0626465403,59003.50156616351,102982.7558910801,3601948.9185981536,6124075.238701938
2031,52,False,2360140.0626465403,59003.50156616351,102982.7558910801,3601948.9185981536,6124075.238701938,195235.04459925042,0.0,0.2588519218230388,50536.966501722665,130549.80282980537,5000,2360140.0626465403,59003.50156616351,100000,3609931.6744892336,6129075.238701938,-0.06122671280960959,-0.06122671280960959,0.008809790704835842,0.0608719331142549,0.024331571349032723,0.033251842317470554,2215636.4448404266,55390.91112101067,100880.97907048359,3829675.1939257723,6201583.528957693
2032,53,False,2215636.4448404266,55390.91112101067,100880.97907048359,3829675.1939257723,6201583.528957693,201726.96951710904,0.0,0.26242886039509183,52938.97872133036,133726.28467196092,5000,2215636.4448404266,55390.91112101067,100000,3835556.172996256,6206583.528957693,-0.02896726832678894,-0.02896726832678894,0.027968469747787463,-0.033597904085760265,0.03679205003715672,0.04056364740326484,2151455.509428121,53786.387735703036,102796.84697477876,3706689.5245803823,6014728.268718986
2033,54,False,2151455.509428121,53786.387735703036,102796.84697477876,3706689.5245803823,6014728.268718986,209909.75118033023,0.0,0.2666222394244188,55966.60793672219,138646.34882889478,5000,2151455.509428121,53786.387735703036,100000,3714486.371555161,6019728.268718986,-0.043302487186991964,-0.043302487186991964,0.041757554948509995,0.03433395685694398,0.04870075987790182,0.05165185848842695,2058292.1347977268,51457.303369943176,104175.75549485101,3842019.3863818427,6055944.580044364
