calYear,age,isRetired,initBalReg,initBalRoth,initBalBank,initBalHomeEq,initBalTotal,salary,withdrawals,taxRate,taxes,expenses,savings,begYrBalReg,begYrBalRoth,begYrBalBank,begYrBalHomeEq,begYrBalTotal,yieldReg,yieldRoth,yieldBank,yieldHomeEq,inflationRate,raisePerc,endYrBalReg,endYrBalRoth,endYrBalBank,endYrBalHomeEq,endYrBalTotal
2024,45,False,2000000.0,50000.0,500000.0,2500000.0,5050000.0,160000.0,0.0,0.245875,39340.0,110000.0,5000,2000000.0,50000.0,100000,2905000.0,5055000.0,0.44807626783932597,0.44807626783932597,0.021737007851786457,0.10897810645720571,0.021452791015633646,0.028420331400704685,2896152.535678652,72403.8133919663,102173.70078517865,3221581.399258183,6292311.44911398
2025,46,False,2896152.535678652,72403.8133919663,102173.70078517865,3221581.399258183,6292311.44911398,164547.25302411275,0.0,0.24709439160940946,40658.7033769927,112359.8070117197,5000,2896152.535678652,72403.8133919663,100000,3228755.1000433615,6297311.44911398,0.13647119871941535,0.13647119871941535,0.03298043961065304,-0.02459986157093188,0.036275713562575335,0.04647605121789618,3291393.943896992,82284.84859742479,103298.0439610653,3149328.1715358547,6626305.007991336
2026,47,False,3291393.943896992,82284.84859742479,103298.0439610653,3149328.1715358547,6626305.007991336,172194.75958342553,0.0,0.24899991371932811,42876.480279193405,116435.73918682309,5000,3291393.943896992,82284.84859742479,100000,3157626.21549692,6631305.007991336,0.18149981704142262,0.18149981704142262,0.029546926374769442,0.02568746206312622,0.03335120225532037,0.037215367328497194,3888781.3425255427,97219.53356313855,102954.69263747694,3238737.61911703,7327693.187843189
2027,48,False,3888781.3425255427,97219.53356313855,102954.69263747694,3238737.61911703,7327693.187843189,178603.05081336497,0.0,0.25047099997537275,44734.884735875836,120319.01107419057,5000,3888781.3425255427,97219.53356313855,100000,3246692.311754507,7332693.187843189,-0.26677730496143126,-0.26677730496143126,0.0,0.02397462098520384,0.012469564874527553,0.018212258775484318,2851342.736382282,71283.56840955703,100000.0,3324530.5293843965,6347156.834176235
2028,49,False,2851342.736382282,71283.56840955703,100000.0,3324530.5293843965,6347156.834176235,181855.81579286893,0.0,0.2511780356365329,45678.18657993199,121819.3367884192,5000,2851342.736382282,71283.56840955703,100000,3329530.5293843965,6352156.834176235,0.29642917039231426,0.29642917039231426,0.04018915705064635,6.716620599146045e-05,0.04249914186872655,0.04865954591699531,3696563.8982322332,92414.09745580581,104018.91570506463,3329754.161317788,7222751.072710892
2029,50,False,3696563.8982322332,92414.09745580581,104018.91570506463,3329754.161317788,7222751.072710892,190704.8372117147,0.0,0.25621159107826236,48860.78976833444,126996.55406494442,5000,3696563.8982322332,92414.09745580581,100000,3338773.077022853,7227751.072710892,0.10966517917223796,0.10966517917223796,0.03846432541231463,0.07634577932998565,0.040722758838223766,0.049690401220705255,4101948.240453498,102548.70601133742,103846.43254123146,3593674.309594137,7902017.688600205
2030,51,False,4101948.240453498,102548.70601133742,103846.43254123146,3593674.309594137,7902017.688600205,200181.0370874941,0.0,0.261598123799731,52366.983722372825,132168.20410941658,5000,4101948.240453498,102548.70601133742,100000,3602520.7421353688,7907017.688600205,0.3733028427224635,0.3733028427224635,0.0,0.05341558348410729,-0.00609769313591349,0.002692520220781128,5633217.179315196,140830.42948287987,100000.0,3794951.4895901284,9668999.098388204
2031,52,False,5633217.179315196,140830.42948287987,100000.0,3794951.4895901284,9668999.098388204,200720.0285776691,0.0,0.26188921427637635,52566.410573737565,131362.28295843257,5000,5633217.179315196,140830.42948287987,100000,3799951.4895901284,9673999.098388204,0.10821447511494062,0.10821447511494062,0.0016473906880925433,0.0438756127766695,0.012491687306982625,0.017294345063664417,6242812.819583256,156070.32048958135,100164.73906880926,3966676.6897175135,10465724.56885916
2032,53,False,6242812.819583256,156070.32048958135,100164.73906880926,3966676.6897175135,10465724.56885916,204191.35001307988,0.0,0.26372713389372293,53850.79950483956,133003.2195210807,5000,6242812.819583256,156070.32048958135,100000,3971841.428786323,10470724.56885916,-0.12781554937497241,-0.12781554937497241,0.03645232999264342,0.0710795314090875,0.043937875220396966,0.050729158215863664,5444884.269403101,136122.1067350775,103645.23299926434,4254158.056375655,9938809.665513098
2033,54,False,5444884.269403101,136122.1067350775,103645.23299926434,4254158.056375655,9938809.665513098,214549.80531420422,0.0,0.2688579832630435,57683.42796625556,138847.098384309,5000,5444884.269403101,136122.1067350775,100000,4262803.28937492,9943809.665513098,-0.021997915290930082,-0.021997915290930082,0.0,0.08381809795991324,-0.0002176820728570887,0.00928281950550798,5325108.166475854,133127.70416189634,100000.0,4620103.353067587,10178339.223705336
