calYear,age,isRetired,initBalReg,initBalRoth,initBalBank,initBalHomeEq,initBalTotal,salary,withdrawals,taxRate,taxes,expenses,savings,begYrBalReg,begYrBalRoth,begYrBalBank,begYrBalHomeEq,begYrBalTotal,yieldReg,yieldRoth,yieldBank,yieldHomeEq,inflationRate,raisePerc,endYrBalReg,endYrBalRoth,endYrBalBank,endYrBalHomeEq,endYrBalTotal
2024,45,False,2000000.0,50000.0,500000.0,2500000.0,5050000.0,160000.0,0.0,0.245875,39340.0,110000.0,5000,2000000.0,50000.0,100000,2905000.0,5055000.0,0.014587895235732692,0.014587895235732692,0.03683713037074728,0.01847021620845435,0.04185845967426219,0.04694624820602541,2029175.7904714656,50729.394761786636,103683.71303707473,2958655.9780855603,5142244.876355886
2025,46,False,2029175.7904714656,50729.394761786636,103683.71303707473,2958655.9780855603,5142244.876355886,167511.39971296408,0.0,0.24785361466683742,41518.30591675958,114604.43056416884,5000,2029175.7904714656,50729.394761786636,100000,2967339.691122635,5147244.876355886,0.03988731150722067,0.03988731150722067,0.025241120595032644,0.08504486575123854,0.030361014177334077,0.037069244260922125,2110114.1573289116,52752.85393322279,102524.11205950327,3219696.696792481,5485087.820114119
2026,47,False,2110114.1573289116,52752.85393322279,102524.11205950327,3219696.696792481,5485087.820114119,173720.92070541292,0.0,0.24936010486628732,43319.06700456975,118083.93730531287,5000,2110114.1573289116,52752.85393322279,100000,3227220.8088519843,5490087.820114119,-0.012053247091566653,-0.012053247091566653,0.031067827506429193,0.0579795529175731,0.03600137719033569,0.0395485228526664,2084680.4299992132,52117.010749980334,103106.78275064292,3414333.628515511,5654237.852015347
2027,48,False,2084680.4299992132,52117.010749980334,103106.78275064292,3414333.628515511,5654237.852015347,180591.3265079172,0.0,0.2509062066461399,45311.48468729599,122335.12167236138,5000,2084680.4299992132,52117.010749980334,100000,3422440.4112661537,5659237.852015347,-0.07230434161342116,-0.07230434161342116,0.04242930137060796,0.09286726164452846,0.05091147149689568,0.06282866189274294,1933948.9840337364,48348.724600843416,104242.93013706079,3740273.0804020152,5826813.719173656
2028,49,False,1933948.9840337364,48348.724600843416,104242.93013706079,3740273.0804020152,5826813.719173656,191937.63790184507,0.0,0.25694244527955923,49316.92602368268,128563.38273245307,5000,1933948.9840337364,48348.724600843416,100000,3749516.010539076,5831813.719173656,0.10176331168452285,0.10176331168452285,0.015232422485668515,0.08223061305828981,0.020343913054036884,0.023314999656289984,2130754.037277928,53268.850931948204,101523.24224856686,4057841.0107575767,6343387.141216019
2029,50,False,2130754.037277928,53268.850931948204,101523.24224856686,4057841.0107575767,6343387.141216019,196412.6638635557,0.0,0.2595183254829506,50972.685629515625,131178.86501269497,5000,2130754.037277928,53268.850931948204,100000,4064364.2530061435,6348387.141216019,0.23653575889758083,0.23653575889758083,0.0001478725514700305,0.08047424358951083,0.012440702073357433,0.014074781310276677,2634753.5605095467,65868.83901273867,100014.787255147,4391440.891939061,7192078.078716493
2030,51,False,2634753.5605095467,65868.83901273867,100014.787255147,4391440.891939061,7192078.078716493,199177.12915400413,0.0,0.2610517482997683,51995.53778698153,132810.82219063907,5000,2634753.5605095467,65868.83901273867,100000,4396455.679194208,7197078.078716494,0.17132334039592576,0.17132334039592576,0.02304239229410903,0.03985542809217691,0.023561589520538353,0.028572550795077693,3086148.341616101,77153.70854040253,102304.2392294109,4571678.302376776,7837284.59176269
2031,52,False,3086148.341616101,77153.70854040253,102304.2392294109,4571678.302376776,7837284.59176269,204868.12779397465,0.0,0.2640782041908316,54101.20728377062,135940.0562669801,5000,3086148.341616101,77153.70854040253,100000,4578982.541606187,7842284.59176269,0.21493256955454565,0.21493256955454565,0.06158348495976522,0.04409607939597765,0.06931034021213775,0.071088245790146,3749462.1347061493,93736.55336765373,106158.34849597652,4780897.719313649,8730254.75588343
2032,53,False,3749462.1347061493,93736.55336765373,106158.34849597652,4780897.719313649,8730254.75588343,219431.8436171598,0.0,0.2711082455386022,59489.78213834911,145362.10781530166,5000,3749462.1347061493,93736.55336765373,100000,4792056.0678096255,8735254.75588343,0.09830080682917305,0.09830080682917305,0.0016881954633055749,0.1610791680169449,0.010290352874877479,0.01059601296588746,4118037.2877231976,102950.93219307993,100168.81954633057,5563956.472302953,9885113.511765562
2033,54,False,4118037.2877231976,102950.93219307993,100168.81954633057,5563956.472302953,9885113.511765562,221756.9462772558,0.0,0.27214511714609757,60350.07012258465,146857.9351993571,5000,4118037.2877231976,102950.93219307993,100000,5569125.2918492835,9890113.511765562,0.05005694076285862,0.05005694076285862,0.05114214490913931,0.06596590273381006,0.05091043680891369,0.055598253461688195,4324173.636294001,108104.34090735001,105114.21449091393,5936497.669163815,10473889.860856079
