calYear,age,isRetired,initBalReg,initBalRoth,initBalBank,initBalHomeEq,initBalTotal,salary,withdrawals,taxRate,taxes,expenses,savings,begYrBalReg,begYrBalRoth,begYrBalBank,begYrBalHomeEq,begYrBalTotal,yieldReg,yieldRoth,yieldBank,yieldHomeEq,inflationRate,raisePerc,endYrBalReg,endYrBalRoth,endYrBalBank,endYrBalHomeEq,endYrBalTotal
2024,45,False,2000000.0,50000.0,500000.0,2500000.0,5050000.0,160000.0,0.0,0.245875,39340.0,110000.0,5000,2000000.0,50000.0,100000,2905000.0,5055000.0,-0.05717563036570506,-0.05717563036570506,0.05724706368135506,0.11388490391167708,0.06204701799305209,0.06719144063145038,1885648.73926859,47141.21848171475,105724.7063681355,3235835.645863422,5274350.309981862
2025,46,False,1885648.73926859,47141.21848171475,105724.7063681355,3235835.645863422,5274350.309981862,170750.63050103208,0.0,0.2486531541389692,42457.68284529931,116825.17197923573,5000,1885648.73926859,47141.21848171475,100000,3246560.3522315575,5279350.309981862,0.13318334526132683,0.13318334526132683,0.031754835392059914,0.0460260090500327,0.03749568447308713,0.04556735295034502,2136785.7463521846,53419.64365880461,103175.48353920598,3395986.5683848443,5689367.44193504
2026,47,False,2136785.7463521846,53419.64365880461,103175.48353920598,3395986.5683848443,5689367.44193504,178531.28474756656,0.0,0.250455110094668,44714.0725767943,121205.6117662833,5000,2136785.7463521846,53419.64365880461,100000,3404162.0519240503,5694367.44193504,0.1837076399273461,0.1837076399273461,0.0,-0.027998723572036276,0.0013764311910024613,0.005147794779386913,2529329.612844937,63233.24032112343,100000.0,3308849.859637813,6001412.712803874
2027,48,False,2529329.612844937,63233.24032112343,100000.0,3308849.859637813,6001412.712803874,179450.32716314733,0.0,0.2506576365080605,44980.59487731272,121372.44295084295,5000,2529329.612844937,63233.24032112343,100000,3313849.859637813,6006412.712803874,0.21945242370581786,0.21945242370581786,0.0201997525911167,0.05358022373367141,0.021356646889283272,0.0232647361473849,3084397.1267346567,77109.92816836642,102019.97525911166,3491406.6765370024,6754933.706699137
2028,49,False,3084397.1267346567,77109.92816836642,102019.97525911166,3491406.6765370024,6754933.706699137,183625.19167615988,0.0,0.25182449367693527,46241.320920179154,123964.55135703376,5000,3084397.1267346567,77109.92816836642,100000,3498426.651796114,6759933.706699137,0.23068965860492838,0.23068965860492838,0.0,0.02098496765504339,0.0036903022979404183,0.009194481619867875,3795935.646903096,94898.39117257741,100000.0,3571841.021927597,7562675.060003271
2029,50,False,3795935.646903096,94898.39117257741,100000.0,3571841.021927597,7562675.060003271,185313.53012597107,0.0,0.2529011568380953,46866.0061466093,124422.01802576978,5000,3795935.646903096,94898.39117257741,100000,3576841.021927597,7567675.060003271,0.16797984734597934,0.16797984734597934,0.0017422612586229463,-0.0007702428866451783,0.00791342509501287,0.015385439141858786,4433576.337405039,110839.40843512598,100174.22612586229,3574085.9855737966,8218675.957539824
2030,51,False,4433576.337405039,110839.40843512598,100174.22612586229,3574085.9855737966,8218675.957539824,188164.66016588724,0.0,0.2546754752945153,47920.92426137828,125406.62234558703,5000,4433576.337405039,110839.40843512598,100000,3579260.211699659,8223675.957539824,0.11396498187938171,0.11396498187938171,0.026334478238452075,0.156803106451085,0.030140295475554385,0.03317696548213087,4938848.78435826,123471.21960895651,102633.4478238452,4140499.331690934,9305452.783481997
2031,52,False,4938848.78435826,123471.21960895651,102633.4478238452,4140499.331690934,9305452.783481997,194407.39260116775,0.0,0.2583787303062175,50230.73526243206,129186.41499767428,5000,4938848.78435826,123471.21960895651,100000,4148132.7795147793,9310452.783481997,0.028246202837903734,0.028246202837903734,0.0028161830728437197,-0.011675568198006886,0.007852002861209826,0.012839457764618735,5078352.508906978,126958.81272267447,100281.61830728437,4099700.972353167,9405293.912290104
2032,53,False,5078352.508906978,126958.81272267447,100281.61830728437,4099700.972353167,9405293.912290104,196903.4781076001,0.0,0.25979371919402156,51154.28689981203,130200.78709786547,5000,5078352.508906978,126958.81272267447,100000,4104982.5906604514,9410293.912290104,0.09083671722195082,0.09083671722195082,0.03931909579013979,0.047084089597276266,0.043882323701109616,0.04832156446760444,5539653.3797119465,138491.33449279866,103931.90957901397,4298261.958754367,10080338.582538128
2033,54,False,5539653.3797119465,138491.33449279866,103931.90957901397,4298261.958754367,10080338.582538128,206418.16221887205,0.0,0.26487359170947966,54674.720020982655,135914.30018343325,5000,5539653.3797119465,138491.33449279866,100000,4307193.868333382,10085338.582538128,0.13752690217345462,0.13752690217345462,0.02443730571010485,0.07298543226803117,0.02902475309822398,0.03310713194809165,6301504.748138439,157537.61870346096,102443.73057101048,4621556.274675907,11183042.372088816
