calYear,age,isRetired,initBalReg,initBalRoth,initBalBank,initBalHomeEq,initBalTotal,salary,withdrawals,taxRate,taxes,expenses,savings,begYrBalReg,begYrBalRoth,begYrBalBank,begYrBalHomeEq,begYrBalTotal,yieldReg,yieldRoth,yieldBank,yieldHomeEq,inflationRate,raisePerc,endYrBalReg,endYrBalRoth,endYrBalBank,endYrBalHomeEq,endYrBalTotal
2024,45,False,2000000.0,50000.0,500000.0,2500000.0,5050000.0,160000.0,0.0,0.245875,39340.0,110000.0,5000,2000000.0,50000.0,100000,2905000.0,5055000.0,-0.18860565646358066,-0.18860565646358066,0.0028290048047451104,0.09425750729066984,-0.005882883309110833,0.0036001901871031625,1622788.6870728387,40569.71717682097,100282.9004804745,3178818.0586793954,4942459.363409529
2025,46,False,1622788.6870728387,40569.71717682097,100282.9004804745,3178818.0586793954,4942459.363409529,160576.0304299365,0.0,0.2460332885232179,39507.04882468159,109352.8828359978,5000,1622788.6870728387,40569.71717682097,100000,3184100.9591598697,4947459.363409529,0.1149759313375475,0.1149759313375475,0.020120500766020136,-0.03321526182519973,0.027759346343081928,0.030284281812440556,1809370.3277330743,45234.25819332686,102012.05007660201,3078340.212123505,5034956.848126508
2026,47,False,1809370.3277330743,45234.25819332686,102012.05007660201,3078340.212123505,5034956.848126508,165438.96018779973,0.0,0.24732565054817943,40917.298454461925,112388.44738425672,5000,1809370.3277330743,45234.25819332686,100000,3085352.262200107,5039956.848126508,0.06930875089883187,0.06930875089883187,0.0,0.09525955178848666,0.003365211185536423,0.009407945144942663,1934775.525061664,48369.3881265416,100000.0,3379261.535806882,5462406.448995087
2027,48,False,1934775.525061664,48369.3881265416,100000.0,3379261.535806882,5462406.448995087,166995.40085008292,0.0,0.24772338660788634,41368.666246524044,112766.6582445193,5000,1934775.525061664,48369.3881265416,100000,3384261.535806882,5467406.448995087,-0.16740871711568964,-0.16740871711568964,0.017104046051666003,0.07405682642854823,0.027095121458797288,0.03356457633057566,1610877.236504256,40271.9309126064,101710.40460516661,3634889.204952944,5387748.776974973
2028,49,False,1610877.236504256,40271.9309126064,101710.40460516661,3634889.204952944,5387748.776974973,172600.5307287706,0.0,0.24909630190480533,42994.15391134347,115822.08454615725,5000,1610877.236504256,40271.9309126064,100000,3641599.6095581106,5392748.776974973,-0.12028021390715538,-0.12028021390715538,0.05044803556359413,0.1456685061433779,0.05691530143270998,0.06371075292855198,1417120.5779193568,35428.01444798392,105044.80355635942,4172065.9846547493,5729659.380578449
2029,50,False,1417120.5779193568,35428.01444798392,105044.80355635942,4172065.9846547493,5729659.380578449,183597.04049736823,0.0,0.25180637366912756,46230.90498402625,122414.1334006666,5000,1417120.5779193568,35428.01444798392,100000,4182110.7882111087,5734659.380578449,0.14228073046225384,0.14228073046225384,0.0,0.12211590129605673,0.00599701821538292,0.012980695821706816,1618749.528898814,40468.738222470354,100000.0,4692813.01643347,6452031.283554754
2030,51,False,1618749.528898814,40468.738222470354,100000.0,4692813.01643347,6452031.283554754,185980.25783383017,0.0,0.2533209489397066,47112.69539851716,123148.25318849072,5000,1618749.528898814,40468.738222470354,100000,4697813.01643347,6457031.283554754,-0.007131062003681985,-0.007131062003681985,0.0,0.1147328489750068,0.0005755705281154377,0.009428007689643227,1607206.1256398056,40180.15314099514,100000.0,5236806.487760752,6984192.766541554
2031,52,False,1607206.1256398056,40180.15314099514,100000.0,5236806.487760752,6984192.766541554,187733.68113480933,0.0,0.2544107255084532,47761.46201987945,123219.13369361492,5000,1607206.1256398056,40180.15314099514,100000,5241806.487760752,6989192.766541554,-0.07416346255379486,-0.07416346255379486,0.038381534665009175,0.10631608606149817,0.04690636137823534,0.050496742899609495,1488010.1543246883,37200.253858117205,103838.15346650091,5799094.837431245,7428143.39908055
2032,53,False,1488010.1543246883,37200.253858117205,103838.15346650091,5799094.837431245,7428143.39908055,197213.62056467106,0.0,0.2599670320038364,51269.039608928295,128998.8949073607,5000,1488010.1543246883,37200.253858117205,100000,5807932.990897746,7433143.399080551,0.18550125845576287,0.18550125845576287,0.014008201300312904,0.044861990641125345,0.021562008142675233,0.029326262861839807,1764037.9105468718,44100.94776367179,101400.8201300313,6068488.426379684,7978028.104820259
2033,54,False,1764037.9105468718,44100.94776367179,101400.8201300313,6068488.426379684,7978028.104820259,202997.15904128575,0.0,0.26310195225152566,53408.94884527572,131780.37012974932,5000,1764037.9105468718,44100.94776367179,100000,6074889.246509716,7983028.10482026,-0.15771641395185595,-0.15771641395185595,0.0,0.06416029621067539,0.009108254626388704,0.015012222166140617,1485820.1772202943,37145.50443050735,100000.0,6464655.940012826,8087621.621663627
2034,55,False,1485820.1772202943,37145.50443050735,100000.0,6464655.940012826,8087621.621663627,206044.5974919089,0.0,0.2646829945354324,54536.5010720063,132980.65929565084,5000,1485820.1772202943,37145.50443050735,100000,6469655.940012826,8092621.621663627,-0.05785299838796436,-0.05785299838796436,0.0,0.012247977693430338,-0.013790327226259162,-0.015575708533430859,1399861.0249027638,34996.52562256909,100000.0,6548896.141650272,8083753.692175604
2035,56,False,1399861.0249027638,34996.52562256909,100000.0,6548896.141650272,8083753.692175604,202835.30689648687,0.0,0.26301665310628497,53349.063551700136,131146.81248920012,5000,1399861.0249027638,34996.52562256909,100000,6553896.141650272,8088753.692175604,0.05458260362844334,0.05458260362844334,0.045339339022471684,0.1187964801791124,0.045837027367734914,0.05074401291782298,1476269.0843599378,36906.72710899844,104533.93390224717,7332475.934737789,8950185.680108972
2036,57,False,1476269.0843599378,36906.72710899844,104533.93390224717,7332475.934737789,8950185.680108972,213127.98432983278,0.0,0.2681832438934087,57157.35420203813,137158.1925224588,5000,1476269.0843599378,36906.72710899844,100000,7342009.868640036,8955185.680108972,-0.07792416734418572,-0.07792416734418572,0.024874040665317017,0.09016588601205155,0.03606652000469529,0.03968945799203602,1361232.0451852262,34030.80112963065,102487.4040665317,8004008.693555191,9501758.943936579
2037,58,False,1361232.0451852262,34030.80112963065,102487.4040665317,8004008.693555191,9501758.943936579,221586.91851081897,0.0,0.27207003127334656,60287.159849003016,142105.0112168779,5000,1361232.0451852262,34030.80112963065,100000,8011496.097621723,9506758.943936579,0.032041709462011445,0.032041709462011445,0.03549247024430574,0.10405607994800944,0.03892495467154332,0.04356652041341891,1404848.2468874308,35121.20617218576,103549.24702443057,8845140.976059016,10388659.676143063
2038,59,False,1404848.2468874308,35121.20617218576,103549.24702443057,8845140.976059016,10388659.676143063,231240.68951946712,0.0,0.2761583839544244,63859.05512220284,147636.44233709402,5000,1404848.2468874308,35121.20617218576,100000,8853690.223083446,10393659.676143061,0.0971651289386756,0.0971651289386756,0.028379183075496625,0.09936258804953665,0.023917877384174148,0.029392600313909303,1541350.5079355205,38533.762698388,102837.91830754967,9733415.797437895,11416137.986379353
2039,60,True,1541350.5079355205,38533.762698388,102837.91830754967,9733415.797437895,11416137.986379353,0.0,136050.8333961135,0.0,0.0,136050.8333961135,0,1541350.5079355205,5320.847609824166,0,9733415.797437895,11280087.15298324,0.19026629104742274,0.19026629104742274,0.023838677879066305,0.04892122766194929,0.03318406272323394,0.04007820602763837,1834617.552284473,6333.225549773954,0.0,10209586.447592769,12050537.225427017
2040,61,True,1834617.552284473,6333.225549773954,0.0,10209586.447592769,12050537.225427017,0.0,182353.60424027874,0.2374046219311681,41788.05145520033,140565.5527850784,0,1658597.1735939684,0.0,0,10209586.447592769,11868183.621186737,-0.02022878092743535,-0.02022878092743535,0.027024436275440458,0.10711538023936815,0.030420275050135944,0.03846203639781015,1625045.7747224725,0.0,0.0,11303190.182013366,12928235.956735838
2041,62,True,1625045.7747224725,0.0,0.0,11303190.182013366,12928235.956735838,0.0,190896.80415282398,0.24125709591544148,46055.2085894491,144841.5955633749,0,1434148.9705696485,0.0,0,11303190.182013366,12737339.152583014,0.09095957530287989,0.09095957530287989,0.04312135374008668,-0.029787508934989153,0.049410536113890145,0.04995256235033656,1564598.551853726,0.0,0.0,10966496.303472761,12531094.855326487
2042,63,True,1564598.551853726,0.0,0.0,10966496.303472761,12531094.855326487,0.0,200936.90347268025,0.2435521110117113,48938.60702092774,151998.2964517525,0,1363661.6483810456,0.0,0,10966496.303472761,12330157.951853806,0.04147172912839134,0.04147172912839134,0.06260870845800601,0.07403286065584935,0.06354593613713852,0.07024828796855612,1420215.0548854799,0.0,0.0,11778377.396190647,13198592.451076128
2043,64,True,1420215.0548854799,0.0,0.0,11778377.396190647,13198592.451076128,0.0,214492.54732295318,0.24632733160827053,52835.37683192375,161657.17049102942,0,1205722.5075625267,0.0,0,11778377.396190647,12984099.903753174,0.1164155032798589,0.1164155032798589,0.0,0.03399800117799992,-0.00017253303070956585,0.005261865439678886,1346087.3000962718,0.0,0.0,12178818.684781265,13524905.984877536
