calYear,age,isRetired,initBalReg,initBalRoth,initBalBank,initBalHomeEq,initBalTotal,salary,withdrawals,taxRate,taxes,expenses,savings,begYrBalReg,begYrBalRoth,begYrBalBank,begYrBalHomeEq,begYrBalTotal,yieldReg,yieldRoth,yieldBank,yieldHomeEq,inflationRate,raisePerc,endYrBalReg,endYrBalRoth,endYrBalBank,endYrBalHomeEq,endYrBalTotal
2024,45,False,2000000.0,50000.0,500000.0,2500000.0,5050000.0,160000.0,0.0,0.245875,39340.0,110000.0,5000,2000000.0,50000.0,100000,2905000.0,5055000.0,-0.048779623535871265,-0.048779623535871265,0.051516757514225894,0.15705589859235916,0.06081192145936171,0.0637679447981654,1902440.7529282575,47561.01882320644,105151.67575142259,3361247.3854108034,5416400.832913689
2025,46,False,1902440.7529282575,47561.01882320644,105151.67575142259,3361247.3854108034,5416400.832913689,170202.87116770647,0.0,0.24852008869437017,42298.83263863487,116689.31136052978,5000,1902440.7529282575,47561.01882320644,100000,3371399.061162226,5421400.832913689,0.11214102848510307,0.11214102848510307,0.02932604843082575,0.01647981697645116,0.026347790405221415,0.029000693742305867,2115782.415593606,52894.56038984015,102932.60484308258,3426959.1006447584,5698568.681471286
2026,47,False,2115782.415593606,52894.56038984015,102932.60484308258,3426959.1006447584,5698568.681471286,175138.87250850227,0.0,0.24968913183646727,43730.27302746566,119763.81687878665,5000,2115782.415593606,52894.56038984015,100000,3434891.705487841,5703568.681471286,0.3704915526688806,0.3704915526688806,0.0894437822954667,0.05775470737202444,0.09524407183460584,0.09982551702953321,2899661.927856396,72491.5481964099,108944.37822954668,3633272.870792885,6714370.725075237
2027,48,False,2899661.927856396,72491.5481964099,108944.37822954668,3633272.870792885,6714370.725075237,192622.201008633,0.0,0.2573442423232022,49570.21437319421,131170.6104567764,5000,2899661.927856396,72491.5481964099,100000,3647217.2490224317,6719370.725075237,-0.16490992992884582,-0.16490992992884582,0.053377085001066575,0.014574471714849033,0.056712588430820006,0.06661364575153118,2421478.8825162556,60536.972062906396,105337.70850010666,3700373.5136562185,6287727.076735487
2028,49,False,2421478.8825162556,60536.972062906396,105337.70850010666,3700373.5136562185,6287727.076735487,205453.46807050233,0.0,0.26437997711212385,54317.78318608588,138609.63530183097,5000,2421478.8825162556,60536.972062906396,100000,3710711.2221563254,6292727.076735487,0.10660604196202766,0.10660604196202766,0.030064922142149998,0.03900402449515688,0.03693505227631396,0.03961693123910727,2679623.1618759474,66990.57904689868,103006.492214215,3855443.893559764,6705064.126696825
2029,50,False,2679623.1618759474,66990.57904689868,103006.492214215,3855443.893559764,6705064.126696825,213592.90398788755,0.0,0.26840486460528407,57329.374475518394,143729.1894277049,5000,2679623.1618759474,66990.57904689868,100000,3863450.385773979,6710064.126696825,-0.027082965740728934,-0.027082965740728934,0.02471582255753363,0.00997244945621368,0.026044605069226946,0.033426978285518424,2607051.0195847973,65176.27548961993,102471.58225575337,3901978.4494726993,6676677.32680287
2030,51,False,2607051.0195847973,65176.27548961993,102471.58225575337,3901978.4494726993,6676677.32680287,220732.66935143145,0.0,0.2716910362033853,59971.08766002964,147472.55940326958,5000,2607051.0195847973,65176.27548961993,100000,3909450.0317284525,6681677.32680287,-0.05530910990947197,-0.05530910990947197,0.0,0.04497790724680925,0.002959960733681391,0.00843897993252879,2462857.3482029806,61571.433705074516,100000.0,4085288.9126415704,6709717.694549626
2031,52,False,2462857.3482029806,61571.433705074516,100000.0,4085288.9126415704,6709717.694549626,222595.4279185417,0.0,0.27251372095593507,60660.30832986043,147909.07238839875,5000,2462857.3482029806,61571.433705074516,100000,4090288.9126415704,6714717.694549626,0.027499962766714774,0.027499962766714774,0.018662193278994363,-0.024214101010987817,0.02860086383022282,0.03071976319382031,2530585.8335782923,63264.64583945731,101866.21932789944,3991246.2437467435,6686962.942492393
2032,53,False,2530585.8335782923,63264.64583945731,101866.21932789944,3991246.2437467435,6686962.942492393,229433.5067522264,0.0,0.2754192201166388,63190.39749832378,152139.3996270339,5000,2530585.8335782923,63264.64583945731,100000,3998112.463074643,6691962.942492393,0.08493440093687396,0.08493440093687396,0.004200421060412167,0.05704047829261494,0.014829476689348623,0.019240186684814198,2745519.6253726045,68637.99063431512,100420.0421060412,4226166.710236086,7140744.368349046
2033,54,False,2745519.6253726045,68637.99063431512,100420.0421060412,4226166.710236086,7140744.368349046,233847.85025389082,0.0,0.2775997172356048,64916.097106634144,154395.54730733452,5000,2745519.6253726045,68637.99063431512,100000,4231586.752342126,7145744.3683490455,0.10655562261738184,0.10655562261738184,0.034956650145156545,0.12857338796068868,0.035234421810626,0.040287561680220775,3038070.1784624234,75951.75446156059,103495.66501451566,4775656.197540321,7993173.795478821
2034,55,False,3038070.1784624234,75951.75446156059,103495.66501451566,4775656.197540321,7993173.795478821,243269.00994478146,0.0,0.2831145002499142,68872.98417680821,159835.5851468436,5000,3038070.1784624234,75951.75446156059,100000,4784151.862554837,7998173.795478821,-0.06653394139967252,-0.06653394139967252,0.02643443284217766,0.043819187967866956,0.028726167925230157,0.03272102344442941,2835935.3952405117,70898.3848810128,102643.44328421778,4993789.512286948,8003266.73569269
2035,56,False,2835935.3952405117,70898.3848810128,102643.44328421778,4993789.512286948,8003266.73569269,251229.0209224878,0.0,0.28745161893428656,72216.18878744487,164427.04900619926,5000,2835935.3952405117,70898.3848810128,100000,5001432.955571166,8008266.735692691,0.18904533064433432,0.18904533064433432,0.005108956987295638,0.11680129281601892,0.00959763618600249,0.01208667802802498,3372055.739719725,84301.39349299313,100510.89569872957,5585606.790714521,9142474.819625968
2036,57,False,3372055.739719725,84301.39349299313,100510.89569872957,5585606.790714521,9142474.819625968,254265.54520967384,0.0,0.2890345560876525,73491.52898806302,166005.16000169874,5000,3372055.739719725,84301.39349299313,100000,5591117.686413251,9147474.81962597,0.16553891863480596,0.16553891863480596,0.03747441278226123,-0.05390169739666371,0.03670057246312386,0.04291194408347312,3930262.2004492194,98256.55501123048,103747.44127822612,5289746.9527710695,9422013.149509747
2037,58,False,3930262.2004492194,98256.55501123048,103747.44127822612,5289746.9527710695,9422013.149509747,265176.57406806515,0.0,0.2944232965636979,78074.16110858736,172097.64440559354,5000,3930262.2004492194,98256.55501123048,100000,5298494.394049295,9427013.149509745,-0.05221909527072976,-0.05221909527072976,0.03258469749245203,0.0839950526708499,0.043802250426422634,0.05231009424775945,3725027.4641650137,93125.68660412534,103258.4697492452,5743541.709753669,9664953.330272052
2038,59,False,3725027.4641650137,93125.68660412534,103258.4697492452,5743541.709753669,9664953.330272052,279047.9856498636,0.0,0.3006656857871632,83900.15397294272,179635.9085236448,5000,3725027.4641650137,93125.68660412534,100000,5751800.179502914,9669953.330272052,0.14729576151870216,0.14729576151870216,0.011550062479141964,0.04568961864749055,0.010004967226184016,0.015359458230494364,4273708.221177279,106842.70552943197,101155.0062479142,6014597.736240969,10496303.669195594
2039,60,True,4273708.221177279,106842.70552943197,101155.0062479142,6014597.736240969,10496303.669195594,0.0,163289.84391096266,0.0,0.0,163289.84391096266,0,4273708.221177279,44707.867866383516,0,6014597.736240969,10333013.825284632,0.19608047170613424,0.19608047170613424,0.014076355187010175,0.15848464465492013,0.023019163000916994,0.027160062767917655,5111698.945120104,53474.20768659952,0.0,6967819.121211407,12132992.274018109
2040,61,True,5111698.945120104,53474.20768659952,0.0,6967819.121211407,12132992.274018109,0.0,200560.5052051429,0.22783812174328905,33511.86576079953,167048.6394443434,0,4964612.647601561,0.0,0,6967819.121211407,11932431.768812967,0.07096195828104628,0.07096195828104628,0.02771723123380579,0.03347576008679839,0.033887123531653816,0.039387501482248816,5316911.283182218,0.0,0.0,7201072.162441285,12517983.445623502
2041,62,True,5316911.283182218,0.0,0.0,7201072.162441285,12517983.445623502,0.0,230010.01379462882,0.24912209483541337,57300.576469640255,172709.43732498857,0,5086901.269387589,0.0,0,7201072.162441285,12287973.431828875,0.20917951928798406,0.20917951928798406,0.019448559023698544,-0.027629735742545257,0.033299630170045204,0.035086864901444054,6150976.83158352,0.0,0.0,7002108.441530034,13153085.273113554
2042,63,True,6150976.83158352,0.0,0.0,7002108.441530034,13153085.273113554,0.0,238086.96563991404,0.25043944663189366,59626.36792512675,178460.5977147873,0,5912889.865943606,0.0,0,7002108.441530034,12914998.30747364,0.10019175784538242,0.10019175784538242,0.021686726673316836,0.03737155155190518,0.030045472532808974,0.035984654293006624,6505312.695558643,0.0,0.0,7263788.098124703,13769100.793683346
2043,64,True,6505312.695558643,0.0,0.0,7263788.098124703,13769100.793683346,0.0,245736.0665321537,0.25195135864371343,61913.53583053808,183822.53070161561,0,6259576.629026489,0.0,0,7263788.098124703,13523364.727151193,0.0011473144250744986,0.0011473144250744986,0.008930709316287148,-0.018874139832878327,0.024415663396748853,0.025472862070549683,6266758.331587831,0.0,0.0,7126690.3458443,13393448.677432131
2044,65,True,6266758.331587831,0.0,0.0,7126690.3458443,13393448.677432131,0.0,252686.27276140955,0.25476490005545027,64375.59302544475,188310.6797359648,0,6014072.058826421,0.0,0,7126690.3458443,13140762.404670723,0.16493776179417127,0.16493776179417127,0.04090047711998931,0.00805101819926169,0.048881070125480555,0.05357772522816081,7006019.643478114,0.0,0.0,7184067.459519195,14190087.10299731
2045,66,True,7006019.643478114,0.0,0.0,7184067.459519195,14190087.10299731,0.0,266961.62539502024,0.260135208626881,69446.11811750484,197515.5072775154,0,6739058.018083094,0.0,0,7184067.459519195,13923125.477602288,0.20222836873782427,0.20222836873782427,0.0,-0.035520071171961494,0.009083177532567554,0.014081994770414902,8101886.727909593,0.0,0.0,6928888.8720529005,15030775.599962493
