calYear,age,isRetired,initBalReg,initBalRoth,initBalBank,initBalHomeEq,initBalTotal,salary,withdrawals,taxRate,taxes,expenses,savings,begYrBalReg,begYrBalRoth,begYrBalBank,begYrBalHomeEq,begYrBalTotal,yieldReg,yieldRoth,yieldBank,yieldHomeEq,inflationRate,raisePerc,endYrBalReg,endYrBalRoth,endYrBalBank,endYrBalHomeEq,endYrBalTotal
2024,45,False,2000000.0,50000.0,500000.0,2500000.0,5050000.0,160000.0,0.0,0.245875,39340.0,110000.0,5000,2000000.0,50000.0,100000,2905000.0,5055000.0,0.30652775807658067,0.30652775807658067,0.045166519605680716,-0.006139579000751537,0.04587345938841209,0.050781410877812,2613055.5161531614,65326.38790382903,104516.65196056808,2887164.523002817,5670063.079020375
2025,46,False,2613055.5161531614,65326.38790382903,104516.65196056808,2887164.523002817,5670063.079020375,168125.02574044993,0.0,0.24800744137342665,41696.25746473048,115046.08053272532,5000,2613055.5161531614,65326.38790382903,100000,2896681.174963385,5675063.079020375,0.12524586921982062,0.12524586921982062,0.017857044907906947,-0.03583557983361075,0.01964006343045836,0.03098209977137408,2940329.925593411,73508.24813983527,101785.7044907907,2792876.925465467,5908500.803689504
2026,47,False,2940329.925593411,73508.24813983527,101785.7044907907,2792876.925465467,5908500.803689504,173333.89206200538,0.0,0.24926936206178027,43206.82869798156,117305.59285181366,5000,2940329.925593411,73508.24813983527,100000,2799662.6299562575,5913500.803689504,0.1768044242498334,0.1768044242498334,0.026847061114479827,-0.059270906555673124,0.033638008784360914,0.041303471815409276,3460193.2651925096,86504.83162981273,102684.70611144797,2633724.08782871,6283106.89076248
2027,48,False,3460193.2651925096,86504.83162981273,102684.70611144797,2633724.08782871,6283106.89076248,180493.1835874436,0.0,0.2508849494497412,45283.02324035865,121251.51941461764,5000,3460193.2651925096,86504.83162981273,100000,2641408.793940158,6288106.89076248,-0.3059785449680365,-0.3059785449680365,0.04331964688531717,0.17991283345590056,0.04476462112492614,0.05142881954226966,2401448.364600706,60036.20911501765,104331.96468853172,3116632.134373265,5682448.6727775205
2028,49,False,2401448.364600706,60036.20911501765,104331.96468853172,3116632.134373265,5682448.6727775205,189775.734954772,0.0,0.2556545068568876,48517.02193326564,126679.29774203463,5000,2401448.364600706,60036.20911501765,100000,3125964.0990617964,5687448.6727775205,0.06337579198333783,0.06337579198333783,0.02615003238309027,-0.08736366361738165,0.031467223100080315,0.037647773434869615,2553642.056614367,63841.05141535917,102615.00323830903,2852868.42303135,5572966.534299385
2029,50,False,2553642.056614367,63841.05141535917,102615.00323830903,2852868.42303135,5572966.534299385,196920.36882778513,0.0,0.25980317206810877,51160.5364662805,130665.54346624474,5000,2553642.056614367,63841.05141535917,100000,2860483.4262696593,5577966.534299385,0.19007692860979034,0.19007692860979034,0.006332690002045383,0.0024114146324971386,0.014992746218781541,0.020842950935413287,3039030.4955044137,75975.76238761035,100633.26900020453,2867381.2378597814,6083020.76475201
2030,51,False,3039030.4955044137,75975.76238761035,100633.26900020453,2867381.2378597814,6083020.76475201,201024.77041344615,0.0,0.26205310392659686,52679.16505297508,132624.57879897332,5000,3039030.4955044137,75975.76238761035,100000,2873014.506859986,6088020.76475201,-0.041711906807863665,-0.041711906807863665,0.03349539076979937,0.0480577873060886,0.03943388280983767,0.041000615313537846,2912266.738689678,72806.66846724195,103349.53907697994,3011085.2269579703,6099508.17319187
2031,52,False,2912266.738689678,72806.66846724195,103349.53907697994,3011085.2269579703,6099508.17319187,209266.90969366013,0.0,0.2663046760151139,55728.75658665425,137854.48089703612,5000,2912266.738689678,72806.66846724195,100000,3019434.76603495,6104508.17319187,0.29191408084742565,0.29191408084742565,0.043423983975324744,0.0939320779883884,0.048460827056469355,0.05105877034182343,3762398.406896805,94059.96017242013,104342.39839753248,3303056.547958996,7263857.313425753
2032,53,False,3762398.406896805,94059.96017242013,104342.39839753248,3303056.547958996,7263857.313425753,219951.82077585184,0.0,0.27134203061626844,59682.17368706518,144535.02305474674,5000,3762398.406896805,94059.96017242013,100000,3312398.9463565284,7268857.313425753,0.09192110803123389,0.09192110803123389,0.030183382745980175,0.01842234231702803,0.043808120794948224,0.0497798614342804,4108242.2373137083,102706.05593284272,103018.338274598,3373421.0936368713,7687387.725158021
2033,54,False,4108242.2373137083,102706.05593284272,103018.338274598,3373421.0936368713,7687387.725158021,230900.99193629142,0.0,0.27602032577674107,63733.36701642782,150866.83080382968,5000,4108242.2373137083,102706.05593284272,100000,3381439.4319114694,7692387.725158021,0.05976943736736189,0.05976943736736189,0.015628330725166017,0.0362316571654499,0.019983101351554462,0.026428519659638102,4353789.5644067805,108844.73911016952,101562.83307251662,3503954.5861342195,8068151.722723687
